customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
5716-EZXZN,Male,0.0,Yes,No,59.45264727900936,No,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),100.28801752329376,79.8,No
6837-BJYDQ,Male,0.0,Yes,No,2.7330902707759055,No,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),17.9519322951903,4746.05,No
2135-RXIHG,Female,0.0,Yes,No,1.018803309597387,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.73942078487527,487.95,Yes
6440-DKQGE,Male,0.0,No,Yes,31.11215031910482,No,Yes,No,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,64.24402533042606,1198.05,Yes
3466-BYAVD,Female,0.0,Yes,No,15.87404240692336,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Mailed check,76.10595404321799,2431.95,Yes
3780-YVMFA,Male,0.0,No,No,7.620132511739961,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),68.48360426068369,4564.9,No
3874-EQOEP,Female,0.0,No,Yes,6.316006057609525,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),87.64916634326356,4872.35,Yes
1679-JRFBR,Male,0.0,No,No,66.29949448627572,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,101.42225975036617,996.85,No
9073-ZZIAY,Male,0.0,Yes,Yes,57.8817049802684,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,88.14207834603047,3371,No
3077-RSNTJ,Female,0.0,Yes,No,6.243116092644078,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),20.851421690893385,229.55,Yes
6551-GNYDG,Female,0.0,No,No,14.810538857371839,No,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,83.60333089310195,79.55,No
9167-APMXZ,Female,0.0,No,No,23.5487823243662,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,91.68155299413169,6252.7,No
2749-CTKAJ,Female,0.0,No,Yes,20.923399924778195,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),20.472117650158204,1601.5,Yes
6371-NZYEG,Female,0.0,No,No,16.439971249914418,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),60.0207999301875,1719.15,Yes
7554-NEWDD,Male,0.0,Yes,No,10.865999056465657,No,No,No,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),23.704706085462725,3204.65,Yes
8992-VONJD,Female,0.0,Yes,No,12.946648830438471,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Two year,No,Mailed check,59.63972218287118,348.15,Yes
0867-MKZVY,Female,0.0,Yes,Yes,20.631442125952603,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),79.54026058992699,1692.6,No
4482-EWFMI,Female,0.0,Yes,Yes,1.880466534944323,No,No phone service,No,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),71.65942166284599,1313.55,Yes
4648-YPBTM,Female,0.0,Yes,Yes,49.62648838644818,No,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,66.79399435022228,1145.35,Yes
2907-ILJBN,Male,0.0,Yes,No,10.7075535095935,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,21.391114565402425,6859.05,Yes
6345-FZOQH,Female,0.0,No,Yes,63.85823247356097,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,21.807004960157244,845.6,Yes
3376-BMGFE,Female,0.0,No,Yes,3.750772334720652,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Mailed check,66.70604052870785,1558.7,No
5997-OPVFA,Male,0.0,No,Yes,77.62134751294245,No,No phone service,No,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,85.09111350056125,1275.85,No
3445-HXXGF,Female,0.9695167025275485,Yes,Yes,62.91346125459688,No,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.89698388743358,112.3,Yes
1159-WFSGR,Female,0.0,Yes,No,17.259629700800954,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),19.48694129271593,25.3,Yes
7654-YWJUF,Male,0.0,Yes,No,46.843179046828354,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),80.21978908483958,923.85,Yes
1875-QIVME,Male,0.0,No,Yes,2.0403503296067083,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),108.51330609854041,662.65,No
6727-IOTLZ,Female,0.0,No,Yes,14.129098633893959,No,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),87.62989950117691,3201.55,Yes
0691-JVSYA,Female,0.0,No,No,54.16778021824019,Yes,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,88.40088092478696,454.15,No
5918-VUKWP,Female,0.0,Yes,Yes,32.86210182932095,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,19.78066858208603,4388.4,No
1744-JHKYS,Male,0.0,Yes,Yes,33.89102089549899,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Two year,No,Electronic check,24.300353984594153,926.2,Yes
2656-FMOKZ,Male,1.0868110331926568,Yes,Yes,13.741721649871405,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),81.56055200613612,3848,Yes
2070-FNEXE,Female,1.010083571278131,Yes,No,6.992881369656591,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,81.83486228907368,5129.3,No
5947-SGKCL,Male,0.0,No,Yes,13.805376597921367,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),108.32460856973141,1738.9,Yes
3712-PKXZA,Female,0.0,No,Yes,60.52868771698622,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,No,Mailed check,21.340366026446862,7132.15,No
6317-YPKDH,Female,0.0,Yes,No,1.0184060071955008,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,32.1329236875368,4481,No
6582-OIVSP,Male,0.0,No,Yes,0.9353415154237599,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),47.19555278418266,5309.5,Yes
9367-WXLCH,Female,0.0,No,Yes,8.798222379330024,No,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,85.50221202427055,20.9,Yes
5524-KHNJP,Male,0.0,No,No,33.95750304916661,No,No,No,No,No,No internet service,No,Yes,No,One year,Yes,Mailed check,72.88930859412925,1842.7,Yes
1918-ZBFQJ,Female,0.0,No,Yes,13.803016875242987,No,No phone service,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,76.53126715445907,1625.65,No
1024-GUALD,Female,0.0,Yes,No,1.0714741590312178,No,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),26.634404052468025,4361.55,No
4827-USJHP,Male,0.0,Yes,No,19.81942081629857,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,50.64340248411325,4947.55,No
8167-GJLRN,Female,0.0,Yes,No,2.715085719657665,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,Yes,Electronic check,27.817258049473274,2395.05,Yes
0956-SYCWG,Male,0.0,No,Yes,11.853842370854586,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),18.44549640973083,439.75,Yes
8017-UVSZU,Female,0.0,No,No,41.26001872566806,No,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),61.05550459222656,8058.55,No
7100-FQPRV,Female,0.0,Yes,No,41.08498207621439,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),75.82319722816108,3166.9,No
2472-OVKUP,Male,0.0,Yes,Yes,6.566893553361321,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),89.89631596712692,2540.1,Yes
2984-RGEYA,Female,0.0,No,Yes,71.49641967425366,Yes,No,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,20.13913886936551,174.65,No
9680-NIAUV,Male,0.0,No,No,67.63180665904504,No,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.4539191108872,791.7,No
2146-EGVDT,Female,0.0,Yes,No,62.1926118683729,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,19.059864869848337,118.3,Yes
2604-IJPDU,Male,0.0,Yes,Yes,20.18999613533438,No,No phone service,No,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),91.08537993295167,35.1,No
9178-JHUVJ,Male,0.0,Yes,No,26.2854571604255,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Two year,No,Credit card (automatic),21.793488734849486,1341.5,Yes
6168-YBYNP,Male,0.0,Yes,No,63.66165048417358,No,No,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),103.88874715807185,1980.3,No
7255-SSFBC,Female,0.0,Yes,No,71.38980354175361,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,No,Mailed check,114.76152907548746,1444.05,Yes
3645-DEYGF,Female,0.0,No,No,0.9155508309951155,No,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),20.838998056388256,4904.2,Yes
9323-HGFWY,Male,0.0,No,Yes,28.061297366173246,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),100.54535939261926,80.85,Yes
8544-GOQSH,Male,0.0,No,No,12.863422055286286,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,One year,No,Credit card (automatic),84.05495391850665,395.6,Yes
3363-DTIVD,Male,0.0,No,No,72.77827969191421,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),96.00620686403279,8100.25,Yes
7018-WBJNK,Female,0.0,Yes,Yes,12.18508626369069,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),85.90812663577083,3751.15,Yes
9142-KZXOP,Female,0.0,No,Yes,45.37240743877666,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Electronic check,64.84532354822812,1379.8,Yes
7674-YTAFD,Male,0.0,Yes,No,34.66872362989753,No,Yes,No,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,78.37205200322198,44.3,No
6348-SNFUS,Female,0.0,Yes,No,65.99898240633755,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,52.05361921233405,1326.25,No
1285-OKIPP,Female,0.0,No,Yes,1.0434896464650467,No,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),78.11453353997709,5610.7,No
7825-ECJRF,Female,0.0,No,No,17.214574195863566,No,No phone service,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Credit card (automatic),103.19160218903713,2862.75,No
1347-KTTTA,Female,0.0,Yes,Yes,66.83074520450876,No,Yes,No,No,No internet service,Yes,No,No,Yes,Two year,Yes,Mailed check,95.67215660023993,242.95,Yes
7841-TZDMQ,Male,0.0,No,Yes,2.0893957656802007,No,Yes,No,No internet service,No,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),45.33196108404086,1574.45,Yes
4195-NZGTA,Female,0.0,No,Yes,1.0083357411664202,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),25.86184325718446,1105.4,No
7157-SMCFK,Female,0.0,Yes,Yes,61.04037883804524,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),19.05756376045566,364.55,Yes
4709-LKHYG,Male,0.0,Yes,No,29.557821187659258,No,No phone service,DSL,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,21.737812323075563,1760.25,No
2504-DSHIH,Male,1.0057582822805693,No,Yes,25.04426570867794,No,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.85254850625796,3124.5,No
0699-NDKJM,Female,0.0,No,Yes,56.72270314148703,No,No,No,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,63.48297593854365,1026.35,No
9286-BHDQG,Female,0.0,Yes,Yes,78.81319887216884,No,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),43.407975036502066,1923.5,No
0230-WEQUW,Male,0.0,Yes,Yes,64.15010977040869,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),55.318560239332584,818.05,Yes
2040-LDIWQ,Male,0.0,Yes,No,65.711229219789,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),81.95226525739534,7634.25,Yes
6496-JDSSB,Female,0.0,Yes,Yes,7.574386737073272,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,79.41333657563176,487.75,Yes
9408-SSNVZ,Female,0.0,Yes,Yes,3.77491698346628,No,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,63.801490735271855,357.15,No
4443-EMBNA,Female,0.0,No,Yes,70.4063825190428,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,24.52859698306922,1292.6,No
6469-MRVET,Female,0.0,No,No,0.9491710919255856,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,No,Mailed check,20.145690361846963,1830.1,Yes
0742-MOABM,Male,0.0,No,Yes,3.611659896877923,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.430644495160344,1291.35,No
5961-VUSRV,Male,0.0,No,Yes,10.914863693681792,No,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,21.237083851504643,1734.2,Yes
6778-JFCMK,Female,0.0,No,No,23.186245529620045,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),54.40351491855006,52.2,Yes
6341-JVQGF,Female,0.0,No,No,31.016923794368,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,86.09569024650615,1337.5,No
2232-DMLXU,Male,0.0,Yes,No,0.9855751427638978,No,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,59.783198208850514,4297.95,Yes
4811-JBUVU,Male,0.0,Yes,Yes,28.003861595586283,Yes,No,No,No,No,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),82.38293761202556,1253.8,Yes
0945-TSONX,Male,0.0,No,No,51.57969548974419,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),92.87180286861806,775.3,Yes
2651-ZCBXV,Male,0.0,Yes,Yes,51.22854192847352,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Two year,No,Electronic check,108.64086952580669,346.45,No
3316-UWXUY,Male,0.0,Yes,Yes,54.581063971281864,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),96.05698165796802,7856,Yes
8937-RDTHP,Female,0.0,Yes,No,1.0906277913116866,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,85.32491647105195,4456.65,Yes
7083-MIOPC,Female,0.0,No,No,74.38952249196753,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.30922877326503,1004.75,No
1984-GPTEH,Female,0.0,No,No,29.358760501172533,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),24.553753143680378,5016.65,Yes
1251-KRREG,Female,0.0,No,Yes,2.145282111436853,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,51.86701107365751,713.75,No
0621-JFHOL,Female,0.0,Yes,Yes,9.992476430956938,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,One year,Yes,Mailed check,27.453764341061284,97.1,Yes
9903-LYSAB,Female,0.0,No,No,19.799348963124395,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,76.93743902364254,4920.55,No
0094-OIFMO,Female,1.0826064588377367,No,Yes,10.205973001672966,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.23559313914636,2444.25,Yes
9227-UAQFT,Male,0.0,No,Yes,14.610447403184327,Yes,No,No,No internet service,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),17.893279327214913,6758.45,Yes
7301-ABVAD,Male,0.0,Yes,No,70.87579950574826,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),86.19450124730048,1498.2,Yes
6614-FHDBO,Male,0.0,Yes,No,70.95651974632051,No,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,115.97048640592635,1588.75,No
7576-ASEJU,Female,0.0,No,No,38.63178815701681,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,76.6527009574877,1146.65,No
9058-HRZSV,Female,1.0509396090039265,Yes,No,69.76333174532887,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,No,Electronic check,87.98864243597613,654.5,No
4522-AKYLR,Male,1.0698856957704568,No,Yes,13.285569571883723,No,No,DSL,No,No internet service,No,Yes,Yes,No,Two year,No,Electronic check,51.83948096092574,1347.15,Yes
